ProteinId,base_Degree,base_LocalClustCoeff,protein_NumSubgroups,protein_AvgSubgroupSize,base_ComponentSize,base_ComponentEdgeNodeRatio,base_TriangleCount,stoich_WeightedTriangles,base_UniquePartners,stoich_ProtStoichSum,stoich_ProtAvgStoich,stoich_ProtMaxStoich,stoich_MedianRatio,stoich_RangeRatio,stoich_MinComplexSize,stoich_MaxComplexSize,stoich_AvgComplexSize,stoich_MedComplexSize,stoich_RangeComplexSize,protein_MinComplexNodes,protein_MaxComplexNodes,protein_AvgComplexNodes,protein_MedComplexNodes,protein_RangeComplexNodes,base_BetweennessCentrality,base_EigenvectorCentrality,base_KatzCentrality,protein_NormUniqueSum,protein_AvgUniqueRatio,protein_MaxUniqueRatio,protein_RangeUniqueRatio,protein_MedianUniqueRatio,base_AvgNeighbourDegree,stoich_AvgNeighbourDegreeStoich
Q96GX1,1,0.0,0,0.0,14,0.07142857142857142,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,7.868820719590938e-163,0.006962336866199687,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,1.0,0.0
Q96Q45,1,0.0,0,0.0,14,0.07142857142857142,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,7.868820719590938e-163,0.006962336866199687,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,1.0,0.0
Q9BPU9,1,0.0,0,0.0,14,0.07142857142857142,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,7.868820719590938e-163,0.006962336866199687,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,1.0,0.0
Q9H6L2,1,0.0,0,0.0,14,0.07142857142857142,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,7.868820719590938e-163,0.006962336866199687,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,1.0,0.0
Q9NXB0,1,0.0,0,0.0,14,0.07142857142857142,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,7.868820719590938e-163,0.006962336866199687,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,1.0,0.0
Q9P0N5,1,0.0,0,0.0,14,0.07142857142857142,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,7.868820719590938e-163,0.006962336866199687,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,1.0,0.0
Q9P2K1,1,0.0,0,0.0,14,0.07142857142857142,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,7.868820719590938e-163,0.006962336866199687,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,1.0,0.0
Q9UPM9,1,0.0,0,0.0,14,0.07142857142857142,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,7.868820719590938e-163,0.006962336866199687,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,1.0,0.0
Q9UFF9,2,0.0,1,9.0,12,0.3333333333333333,72,0.0,10,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,10.0,10.0,0,1.639166070418971e-08,2.80046538761989e-115,0.007513685580376694,0.2,0.1,0.1,0.0,0.1,3.7777777777777777,0.0
O15078,1,0.0,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,0.0
Q15051,1,0.0,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,0.0
O94901,6,0.0,0,0.0,8,1.5,0,0.0,6,3.1,0.5166666666666667,0.6,0.5,0.09999999999999998,12,15,12.5,12.0,3,2,2,2.0,2.0,0,4.285693061329601e-06,1.4169379908450339e-188,0.008665427069955088,3.0,0.5,0.5,0.0,0.5,2.0,2.0
Q8N6L0,2,0.0,0,0.0,8,1.5,0,0.0,2,1.0,0.5,0.5,0.5,0.0,12,12,12.0,12.0,0,2,2,2.0,2.0,0,5.185159506300012e-07,4.7231266361501135e-189,0.007112229396437035,1.0,0.5,0.5,0.0,0.5,6.0,6.0
Q9Y2K7,1,0.0,0,0.0,685,0.9284671532846716,3,4.1588830833596715,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,4,4,4.0,4.0,0,0.0,0.00015448163490426942,0.008627285987692022,0.25,0.25,0.25,0.0,0.25,104.33333333333333,122.0
O43719,1,0.0,0,0.0,685,0.9284671532846716,253,526.0987100449985,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,24,24,24.0,24.0,0,0.0,1.104503904062712e-07,0.007266096732841105,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,2.8260869565217392,4.714285714285714
P08579,1,0.0,0,0.0,685,0.9284671532846716,253,526.0987100449985,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,24,24,24.0,24.0,0,0.0,1.104503904062712e-07,0.007266096732841105,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,2.8260869565217392,4.714285714285714
P09661,1,0.0,0,0.0,685,0.9284671532846716,253,526.0987100449985,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,24,24,24.0,24.0,0,0.0,1.104503904062712e-07,0.007266096732841105,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,2.8260869565217392,4.714285714285714
Q12874,2,0.0,0,0.0,685,0.9284671532846716,254,526.0987100449985,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,24,13.5,13.5,21,2.7872877835907182e-05,1.1165725403745173e-07,0.007675550556334699,0.375,0.1875,0.3333333333333333,0.29166666666666663,0.1875,2.391304347826087,4.714285714285714
Q15428,2,0.0,0,0.0,685,0.9284671532846716,254,526.0987100449985,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,24,13.5,13.5,21,2.7872877835907182e-05,1.1165725403745173e-07,0.007675550556334699,0.375,0.1875,0.3333333333333333,0.29166666666666663,0.1875,2.391304347826087,4.714285714285714
Q15459,2,0.0,0,0.0,685,0.9284671532846716,254,526.0987100449985,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,24,13.5,13.5,21,2.7872877835907182e-05,1.1165725403745173e-07,0.007675550556334699,0.375,0.1875,0.3333333333333333,0.29166666666666663,0.1875,2.391304347826087,4.714285714285714
Q7L014,1,0.0,0,0.0,685,0.9284671532846716,253,526.0987100449985,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,24,24,24.0,24.0,0,0.0,1.104503904062712e-07,0.007266096732841105,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,2.8260869565217392,4.714285714285714
Q8TAD8,2,0.0,0,0.0,685,0.9284671532846716,259,526.0987100449985,27,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,24,14.5,14.5,19,0.0008317419126432264,1.1085563567069888e-07,0.007711189297074,0.24166666666666667,0.12083333333333333,0.2,0.15833333333333335,0.12083333333333333,2.016304347826087,4.714285714285714
Q9BRD0,1,0.0,0,0.0,685,0.9284671532846716,253,526.0987100449985,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,24,24,24.0,24.0,0,0.0,1.104503904062712e-07,0.007266096732841105,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,2.8260869565217392,4.714285714285714
Q9Y388,1,0.0,0,0.0,685,0.9284671532846716,253,526.0987100449985,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,24,24,24.0,24.0,0,0.0,1.104503904062712e-07,0.007266096732841105,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,2.8260869565217392,4.714285714285714
O95825,1,0.0,0,0.0,5,0.2,6,14.387371636790224,4,0.2,0.2,0.2,0.2,0.0,10,10,10.0,10.0,0,5,5,5.0,5.0,0,0.0,1.4663627147674387e-209,0.006776768416350191,0.2,0.2,0.2,0.0,0.2,1.0,1.0
Q6ZMI0,1,0.0,0,0.0,5,0.2,6,14.387371636790224,4,0.2,0.2,0.2,0.2,0.0,10,10,10.0,10.0,0,5,5,5.0,5.0,0,0.0,1.4663627147674387e-209,0.006776768416350191,0.2,0.2,0.2,0.0,0.2,1.0,1.0
Q8NB37,1,0.0,0,0.0,5,0.2,6,14.387371636790224,4,0.4,0.4,0.4,0.4,0.0,10,10,10.0,10.0,0,5,5,5.0,5.0,0,0.0,1.4663627147674387e-209,0.006776768416350191,0.2,0.2,0.2,0.0,0.2,1.0,1.0
Q8TEA7,1,0.0,0,0.0,5,0.2,6,14.387371636790224,4,0.1,0.1,0.1,0.1,0.0,10,10,10.0,10.0,0,5,5,5.0,5.0,0,0.0,1.4663627147674387e-209,0.006776768416350191,0.2,0.2,0.2,0.0,0.2,1.0,1.0
Q9NQ89,1,0.0,0,0.0,5,0.2,6,14.387371636790224,4,0.1,0.1,0.1,0.1,0.0,10,10,10.0,10.0,0,5,5,5.0,5.0,0,0.0,1.4663627147674387e-209,0.006776768416350191,0.2,0.2,0.2,0.0,0.2,1.0,1.0
P10600,2,0.0,0,0.0,5,1.2,1,1.9459101490553132,2,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666667,2,6,4.0,4.0,4,1,3,2.0,2.0,2,5.714257415106135e-07,4.179862204482324e-194,0.007105721641296233,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666667,0.6666666666666666,3.0,3.0
P36897,3,0.0,0,0.0,5,1.2,3,5.8377304471659395,4,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6,6,6.0,6.0,0,3,3,3.0,3.0,0,8.571386122659203e-07,1.0788804640390628e-193,0.007556926260061967,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.5,2.5
P37173,3,0.0,0,0.0,5,1.2,3,5.8377304471659395,4,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6,6,6.0,6.0,0,3,3,3.0,3.0,0,8.571386122659203e-07,1.0788804640390628e-193,0.007556926260061967,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.5,2.5
O00206,2,0.0,0,0.0,6,1.0,0,0.0,2,1.0,0.5,0.5,0.5,0.0,2,4,3.0,3.0,2,2,2,2.0,2.0,0,1.142851483021227e-06,5.7596508627081896e-213,0.007101930752087725,1.0,0.5,0.5,0.0,0.5,1.5,1.5
Q9Y6Y9,1,0.0,0,0.0,6,1.0,0,0.0,1,0.5,0.5,0.5,0.5,0.0,4,4,4.0,4.0,0,2,2,2.0,2.0,0,0.0,1.575637162762835e-213,0.006718217472916062,0.5,0.5,0.5,0.0,0.5,2.0,2.0
P12524,1,0.0,0,0.0,685,0.9284671532846716,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,1.4654738613983572e-08,0.006733688198006547,0.5,0.5,0.5,0.0,0.5,12.0,0.0
Q04844,1,0.0,0,0.0,5,0.4,3,5.375278407684165,3,0.2,0.2,0.2,0.2,0.0,5,5,5.0,5.0,0,4,4,4.0,4.0,0,0.0,3.820559391178765e-195,0.006760522272300642,0.25,0.25,0.25,0.0,0.25,2.0,2.0
Q4ADV7,1,0.0,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,0.0
Q92546,1,0.0,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,0.0
Q96ME1,1,0.0,0,0.0,685,0.9284671532846716,3,4.828313737302301,3,0.25,0.25,0.25,0.25,0.0,4,4,4.0,4.0,0,4,4,4.0,4.0,0,0.0,0.00015448163490426942,0.008627285987692022,0.25,0.25,0.25,0.0,0.25,104.33333333333333,104.33333333333333
Q6PCT2,1,0.0,0,0.0,685,0.9284671532846716,3,4.828313737302301,3,0.25,0.25,0.25,0.25,0.0,4,4,4.0,4.0,0,4,4,4.0,4.0,0,0.0,0.00015448163490426942,0.008627285987692022,0.25,0.25,0.25,0.0,0.25,104.33333333333333,104.33333333333333
P04908,5,0.15,0,0.0,13,0.6923076923076923,15,32.95836866004329,7,1.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,9.015828366056347e-07,3.920803892562899e-139,0.008564918912042602,1.25,0.25,0.25,0.0,0.25,5.933333333333334,5.933333333333334
P06899,7,0.21428571428571427,0,0.0,13,0.6923076923076923,21,46.14171612406061,9,1.75,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,2.170263422302936e-06,5.577359414540767e-139,0.00945977228504109,1.75,0.25,0.25,0.0,0.25,5.380952380952381,5.380952380952381
P62805,9,0.25,0,0.0,13,0.6923076923076923,27,58.571120303235205,12,2.333333333333333,0.25925925925925924,0.3333333333333333,0.25,0.08333333333333331,6,8,7.777777777777778,8.0,2,4,4,4.0,4.0,0,5.389130185845479e-06,6.846535041387725e-139,0.01034152651871161,2.25,0.25,0.25,0.0,0.25,4.407407407407407,4.499999999999999
P68431,6,0.1,0,0.0,13,0.6923076923076923,18,38.79609910720923,9,1.5833333333333333,0.2638888888888889,0.3333333333333333,0.25,0.08333333333333331,6,8,7.666666666666667,8.0,2,4,4,4.0,4.0,0,1.8881786514937285e-06,4.56735888172567e-139,0.009007057180827343,1.5,0.25,0.25,0.0,0.25,5.444444444444444,5.666666666666667
O60814,1,0.0,0,0.0,13,0.6923076923076923,3,6.591673732008658,3,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,0.0,7.127790906449513e-140,0.006779128668202231,0.25,0.25,0.25,0.0,0.25,6.666666666666667,6.666666666666667
P28347,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
P46937,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
Q16695,1,0.0,0,0.0,13,0.6923076923076923,3,6.591673732008658,3,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,0.0,7.597253865540183e-140,0.006780453672306099,0.25,0.25,0.25,0.0,0.25,7.0,7.0
O14807,3,0.0,0,0.0,5,0.6,3,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,3.80950494340409e-07,9.73701565803505e-195,0.007553682076150829,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0
P62136,1,0.0,0,0.0,5,0.6,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,3.2456718860116834e-195,0.006741647731835616,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0,0.0
Q9UQ13,3,0.0,0,0.0,5,0.6,3,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,3.80950494340409e-07,9.73701565803505e-195,0.007553682076150829,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0
P09603,1,0.0,0,0.0,3,0.6666666666666666,0,0.0,1,0.5,0.5,0.5,0.5,0.0,4,4,4.0,4.0,0,2,2,2.0,2.0,0,0.0,2.319505098280179e-230,0.006718214156863567,0.5,0.5,0.5,0.0,0.5,2.0,2.0
P62140,1,0.0,0,0.0,5,0.6,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,3.2456718860116834e-195,0.006741647731835616,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0,0.0
O95922,1,0.0,0,0.0,5,0.2,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.4663627147674387e-209,0.006776768416350191,0.2,0.2,0.2,0.0,0.2,1.0,0.0
Q68CL5,1,0.0,0,0.0,5,0.2,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.4663627147674387e-209,0.006776768416350191,0.2,0.2,0.2,0.0,0.2,1.0,0.0
Q6ZTW0,1,0.0,0,0.0,5,0.2,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.4663627147674387e-209,0.006776768416350191,0.2,0.2,0.2,0.0,0.2,1.0,0.0
Q8IUZ0,1,0.0,0,0.0,5,0.2,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.4663627147674387e-209,0.006776768416350191,0.2,0.2,0.2,0.0,0.2,1.0,0.0
Q9BSH3,1,0.0,0,0.0,5,0.2,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.4663627147674387e-209,0.006776768416350191,0.2,0.2,0.2,0.0,0.2,1.0,0.0
P36873,1,0.0,0,0.0,5,0.6,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,3.2456718860116834e-195,0.006741647731835616,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0,0.0
Q12770,6,0.31111111111111106,0,0.0,5,1.2,4,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.6666666666666665,3.0,1,1.448766273930949e-06,1.9982727564743728e-176,0.008758207515173609,2.333333333333333,0.38888888888888884,0.5,0.16666666666666669,0.3333333333333333,2.6666666666666665,0.0
Q12772,3,0.0,0,0.0,5,1.2,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.6666666666666665,3.0,1,1.9047524717020448e-07,9.991363782371864e-177,0.00754691903742581,1.1666666666666665,0.38888888888888884,0.5,0.16666666666666669,0.3333333333333333,4.666666666666667,0.0
O00463,2,0.0,1,6.0,21,0.9047619047619048,30,84.99640032168648,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,7,7.0,7.0,0,3.133887613697809e-08,5.555547236634997e-153,0.007341263522436495,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,3.5,3.125
P01375,6,0.1904761904761905,1,6.0,21,0.9047619047619048,36,99.3837719584767,8,2.225,0.37083333333333335,1.0,0.275,0.8125,3,16,9.833333333333334,10.0,13,1,7,4.166666666666667,4.0,6,4.782603211639564e-06,1.0448071596621679e-152,0.008977759986763437,2.2857142857142856,0.38095238095238093,1.0,0.8571428571428572,0.25,3.4,3.4417582417582424
P19438,3,0.0,1,6.0,21,0.9047619047619048,30,84.99640032168648,8,0.875,0.2916666666666667,0.5,0.1875,0.3125,6,16,12.666666666666666,16.0,10,2,7,5.333333333333333,7.0,5,1.333406967017163e-05,5.951482616624049e-153,0.007729144563602744,0.7857142857142856,0.26190476190476186,0.5,0.35714285714285715,0.14285714285714285,3.555555555555556,3.4358974358974357
Q12933,5,0.2,1,6.0,21,0.9047619047619048,36,99.3837719584767,9,0.9333333333333333,0.3111111111111111,0.3333333333333333,0.3,0.033333333333333326,9,10,9.666666666666666,10.0,1,2,7,4.8,4.0,5,1.363295766028248e-05,9.555918865628242e-153,0.008606762617714748,1.2857142857142856,0.2571428571428571,0.5,0.35714285714285715,0.25,3.4,3.6785714285714284
Q13489,2,0.0,0,0.0,21,0.9047619047619048,18,49.69188597923835,7,0.1625,0.08125,0.1,0.08125,0.037500000000000006,10,16,13.0,13.0,6,4,7,5.5,5.5,3,2.2665158990198146e-07,4.4785301056811816e-153,0.007276577867738874,0.39285714285714285,0.19642857142857142,0.25,0.10714285714285715,0.19642857142857142,4.25,4.1
Q15628,2,0.0,1,6.0,21,0.9047619047619048,30,84.99640032168648,7,0.75,0.375,0.375,0.375,0.0,16,16,16.0,16.0,0,7,7,7.0,7.0,0,3.133887613697809e-08,5.555547236634997e-153,0.007341263522436495,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,3.5,3.8
P20333,4,0.0,0,0.0,21,0.9047619047619048,6,14.387371636790224,5,1.85,0.4625,0.75,0.4,0.45,4,10,7.5,8.0,6,2,4,3.0,3.0,2,8.907334223437417e-06,4.5982757173595405e-153,0.00799232048205012,1.5,0.375,0.5,0.25,0.375,4.666666666666666,5.0
O43318,2,0.0,0,0.0,4,0.5,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,1.2698349811346967e-07,2.122140056745662e-209,0.007142855281483648,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.5,0.0
Q15750,2,0.0,0,0.0,4,0.5,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,1.2698349811346967e-07,2.122140056745662e-209,0.007142855281483648,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.5,0.0
Q9NYJ8,1,0.0,0,0.0,4,0.5,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,1.061070028372831e-209,0.006739242920580829,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0
Q8N5C8,1,0.0,0,0.0,4,0.5,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,1.061070028372831e-209,0.006739242920580829,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0
Q9BXF3,2,0.0,0,0.0,685,0.9284671532846716,0,0.0,2,1.0,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0004876907367809705,3.7181175941836764e-12,0.00710966765753826,1.0,0.5,0.5,0.0,0.5,4.5,4.5
P36956,3,0.0,0,0.0,5,1.2,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.6666666666666665,3.0,1,1.9047524717020448e-07,9.991363782371864e-177,0.00754691903742581,1.1666666666666665,0.38888888888888884,0.5,0.16666666666666669,0.3333333333333333,4.666666666666667,0.0
O15503,2,0.0,0,0.0,5,1.2,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,6.926372624371073e-08,7.11599366549828e-177,0.007157080327657521,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.5,0.0
Q9Y5U4,2,0.0,0,0.0,5,1.2,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,6.926372624371073e-08,7.11599366549828e-177,0.007157080327657521,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.5,0.0
P0C0S8,1,0.0,0,0.0,13,0.6923076923076923,3,6.591673732008658,3,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,0.0,7.897782042076064e-140,0.00678174772018558,0.25,0.25,0.25,0.0,0.25,7.333333333333333,7.333333333333333
P62807,1,0.0,0,0.0,13,0.6923076923076923,3,5.8377304471659395,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,6,6,6.0,6.0,0,4,4,4.0,4.0,0,0.0,5.563965362020068e-140,0.006773886684824309,0.25,0.25,0.25,0.0,0.25,5.333333333333333,6.2
Q93077,1,0.0,0,0.0,13,0.6923076923076923,3,5.8377304471659395,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,6,6,6.0,6.0,0,4,4,4.0,4.0,0,0.0,5.563965362020068e-140,0.006773886684824309,0.25,0.25,0.25,0.0,0.25,5.333333333333333,6.2
Q14141,3,0.0,0,0.0,5,0.6,7,15.12925761307263,4,0.8333333333333333,0.27777777777777773,0.3333333333333333,0.25,0.08333333333333331,6,8,7.333333333333333,8.0,2,3,4,3.6666666666666665,4.0,1,1.6931133081795955e-07,4.945422986523429e-180,0.007601527014155383,0.8333333333333333,0.27777777777777773,0.3333333333333333,0.08333333333333331,0.25,2.555555555555556,2.555555555555556
Q15019,3,0.0,0,0.0,5,0.6,7,15.12925761307263,4,0.8333333333333333,0.27777777777777773,0.3333333333333333,0.25,0.08333333333333331,6,8,7.333333333333333,8.0,2,3,4,3.6666666666666665,4.0,1,1.6931133081795955e-07,4.945422986523429e-180,0.007601527014155383,0.8333333333333333,0.27777777777777773,0.3333333333333333,0.08333333333333331,0.25,2.555555555555556,2.555555555555556
Q16181,3,0.0,0,0.0,5,0.6,7,15.12925761307263,4,0.8333333333333333,0.27777777777777773,0.3333333333333333,0.25,0.08333333333333331,6,8,7.333333333333333,8.0,2,3,4,3.6666666666666665,4.0,1,1.6931133081795955e-07,4.945422986523429e-180,0.007601527014155383,0.8333333333333333,0.27777777777777773,0.3333333333333333,0.08333333333333331,0.25,2.555555555555556,2.555555555555556
Q9UHD8,1,0.0,0,0.0,5,0.6,3,6.591673732008658,3,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,0.0,1.7071989844444136e-180,0.006764175904350511,0.25,0.25,0.25,0.0,0.25,3.0,3.0
Q9UH03,1,0.0,0,0.0,5,0.6,3,6.591673732008658,3,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,0.0,1.7071989844444136e-180,0.006764175904350511,0.25,0.25,0.25,0.0,0.25,3.0,3.0
P48995,3,0.3333333333333333,0,0.0,3,1.6666666666666667,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.3333333333333335,2.0,1,2.962948289314292e-07,6.946547463059649e-199,0.007515671636295763,1.3333333333333333,0.4444444444444444,0.5,0.16666666666666669,0.5,3.0,0.0
Q9UBN4,3,0.0,0,0.0,3,1.6666666666666667,1,0.0,2,1.0,1.0,1.0,1.0,0.0,4,4,4.0,4.0,0,1,3,2.0,2.0,2,4.550242015732663e-07,5.856428067719451e-199,0.007493739001757569,1.8333333333333333,0.611111111111111,1.0,0.6666666666666667,0.5,3.0,0.0
