ProteinId,pair_Degree,pair_LocalClustCoeff,pair_TriangleCount,pair_ComponentSize,pair_EigenvectorCentrality,pair_BetweennessCentrality,pair_KatzCentrality,pair_AvgNeighborDegree
O15371,12,1.0,66,13,1.3934192499426434e-153,0.0,0.010120928407433043,12.0
O15372,12,1.0,66,13,1.3934192499426434e-153,0.0,0.010120928407433043,12.0
O15392,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
O15399,1,0.0,0,5,2.8243918137579095e-301,0.0,0.008156538164463977,4.0
O15409,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O15446,12,1.0,66,685,4.335451959861421e-35,0.0,0.010669789311229862,22.666666666666668
O15457,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O15498,2,1.0,1,5,1.1921517708991129e-281,0.0,0.008306224003205458,4.0
O15503,3,0.6666666666666666,2,5,2.3736781914816658e-275,1.9654088050314467e-07,0.008450965888800495,3.3333333333333335
O15504,30,1.0,435,44,4.011411226112391e-59,0.0,0.0168467697368591,30.533333333333335
O15511,8,0.9285714285714286,26,10,1.5954143984661752e-188,7.370283018867925e-08,0.009315278146456898,8.5
O15514,12,1.0,66,685,4.2540116861503064e-35,0.0,0.01058215801930653,20.833333333333332
O15516,2,0.0,0,3,0.0,0.0,0.00829094718395542,1.0
O15525,4,0.3333333333333333,2,685,2.9025590454681044e-38,0.0,0.008721286756606767,13.75
O15533,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O15534,2,0.0,0,5,1.1354363425550157e-297,0.0,0.008301010573999257,3.0
O15550,9,0.9722222222222222,35,685,1.4170095139137885e-33,7.370283018867925e-08,0.009714459859825032,15.555555555555555
O15553,2,1.0,1,8,9.376340524172918e-254,0.0,0.008321826249891296,7.0
O43148,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O43156,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O43159,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O43172,28,1.0,378,685,1.0237465550272318e-29,0.0,0.017506591434835097,34.607142857142854
O43181,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O43187,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
O43189,8,0.9285714285714286,26,685,5.3418386612959035e-36,0.0,0.009652429947537549,19.75
O43196,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O43237,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
O43242,35,0.9966386554621849,593,685,2.099723787872996e-33,0.0,0.021166729146904862,37.05714285714286
O43257,8,1.0,28,685,2.6523481944324085e-33,0.0,0.01000404203027279,28.5
O43264,4,0.3333333333333333,2,5,4.9895629947518426e-294,0.0,0.008585095998548179,2.0
O43290,28,1.0,378,685,1.0237465550272318e-29,0.0,0.017506591434835097,34.607142857142854
O43292,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
O43299,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
O43318,3,0.6666666666666666,2,4,4.092410137862595e-294,2.94811320754717e-07,0.008443096375367233,2.3333333333333335
O43324,10,1.0,45,77,6.53751685810909e-05,0.0,0.00973130143399913,10.3
O43402,8,1.0,28,10,3.953488768354642e-184,0.0,0.00932820132065665,9.0
O43432,3,0.6666666666666666,2,9,9.200521489733427e-268,0.0,0.008456278280195788,4.0
O43463,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O43482,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O43502,4,0.5,3,5,3.43197414045196e-279,1.7688679245283019e-06,0.008590403326353661,2.5
O43504,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
O43513,25,1.0,300,26,2.521045720849248e-78,0.0,0.01417446547816097,25.0
O43520,2,0.0,0,14,3.1663769959674475e-264,0.0,0.008325912365536158,8.0
O43521,3,0.0,0,9,2.3746657071824995e-282,4.716981132075472e-06,0.008453002142162087,3.6666666666666665
O43524,2,0.0,0,685,8.297116943364151e-37,6.367924528301887e-05,0.008296686821565785,2.0
O43542,1,0.0,0,5,1.1120639508545844e-279,0.0,0.00815671815813048,4.0
O43543,3,1.0,3,5,3.1598183605177467e-279,0.0,0.008450873461876094,3.3333333333333335
O43556,6,1.0,15,15,1.6687010104847823e-162,0.0,0.00903608357400849,10.833333333333334
O43557,3,0.0,0,21,3.7541740786739335e-206,5.89622641509434e-07,0.00844324615457621,2.3333333333333335
O43615,12,0.9848484848484849,65,13,8.636558655617434e-155,0.0,0.010113445012514117,11.833333333333334
O43617,14,0.8131868131868132,74,15,9.129110085257061e-154,4.28495390116746e-07,0.010455349868659189,11.571428571428571
O43633,10,1.0,45,11,1.0148807589311784e-171,0.0,0.009694412157855943,10.0
O43660,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
O43674,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O43676,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O43677,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O43678,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O43681,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O43684,3,1.0,3,20,7.0807153697596e-133,0.0,0.00849853295323068,8.0
O43709,1,0.0,0,8,8.774288610414815e-292,0.0,0.008163877899841793,7.0
O43716,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O43719,23,1.0,253,685,3.4609068522927116e-30,0.0,0.015217497290584157,32.869565217391305
O43734,9,0.3888888888888889,14,10,2.7997055005340415e-232,2.94811320754717e-06,0.00936155170261391,4.111111111111111
O43741,5,0.6,6,7,6.854174211714775e-245,0.0,0.008762117748639784,4.4
O43747,6,0.6,9,7,4.69577048080095e-246,1.9654088050314467e-07,0.008906862826717257,4.0
O43790,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O43791,3,1.0,3,685,9.887738060121433e-32,0.0,0.009055536759180978,71.33333333333333
O43809,2,0.0,0,3,0.0,0.0,0.00829094718395542,1.0
O43815,5,0.9,9,8,2.0208490285351858e-219,0.0,0.008793248415635937,6.6
O43818,40,1.0,780,685,1.1511427798327655e-28,0.0,0.02694094621907783,40.8
O43837,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O43889,2,1.0,1,685,2.598843817029618e-38,0.0,0.008410043582814313,22.0
O43913,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
O43920,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O43929,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
O43933,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O60216,6,0.5333333333333333,8,9,8.584622399475508e-240,8.844339622641509e-07,0.008917620229897826,4.666666666666667
O60220,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
O60244,25,1.0,300,26,2.521045720849248e-78,0.0,0.01417446547816097,25.0
O60264,13,0.3076923076923077,24,685,1.0250081391852706e-31,0.0011414122658882128,0.010140825359949037,6.769230769230769
O60293,5,0.9,9,11,1.6755922290556112e-237,0.0,0.00877838661787259,5.6
O60306,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
O60312,1,0.0,0,14,2.238966645641672e-264,0.0,0.008176468660107041,12.0
O60318,5,0.9,9,685,9.946904489600679e-33,1.474056603773585e-07,0.009141874312708222,17.2
O60341,5,0.7,7,685,3.5383382224445815e-36,0.0,0.008977765271841028,15.8
O60423,1,0.0,0,14,2.238966645641672e-264,0.0,0.008176468660107041,12.0
O60494,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O60506,14,0.1978021978021978,18,77,0.0027918436566218264,9.452868000151246e-05,0.011438583073607005,8.0
O60524,5,1.0,10,21,3.345859202795114e-213,0.0,0.008833173258235422,9.6
O60563,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
O60566,3,1.0,3,20,7.0807153697596e-133,0.0,0.00849853295323068,8.0
O60573,4,0.6666666666666666,4,11,2.5744826203357194e-223,0.0,0.008612295539819572,4.5
O60583,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
O60603,3,0.3333333333333333,1,6,1.0525412845270846e-304,1.179245283018868e-06,0.00844048978470053,2.0
O60645,8,0.9642857142857143,27,9,5.45276372171519e-196,0.0,0.009296068459257746,7.75
O60656,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O60662,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
O60671,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O60673,3,1.0,3,9,1.3657179713132877e-255,0.0,0.008466908780944365,5.333333333333333
O60674,7,0.6190476190476191,13,10,6.2232869513690705e-230,0.0,0.00907685373266416,5.0
O60675,2,0.0,0,685,2.577918253791907e-39,0.0,0.008341095746604637,10.0
O60683,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O60684,1,0.0,0,9,1.7530135400940493e-286,0.0,0.008166356693153349,8.0
O60706,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
O60741,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
O60749,3,0.0,0,5,1.3906198373358794e-297,0.0,0.00844062053711278,2.0
O60762,2,1.0,1,9,1.5337789461977709e-220,0.0,0.008312532801978604,5.0
O60783,29,1.0,406,30,8.680753201694108e-63,0.0,0.01616675940192703,29.0
O60814,3,1.0,3,13,1.0463614469412686e-219,0.0,0.008499872691318806,9.333333333333334
O60825,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
O60826,15,1.0,105,19,6.132980257749592e-131,0.0,0.010846195304531887,15.2
O60830,11,1.0,55,13,8.013234900464973e-155,0.0,0.009943352748137263,12.0
O60832,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
O60894,2,0.0,0,5,1.1354363425550157e-297,1.9654088050314467e-07,0.008301010573999257,3.0
O60895,2,0.0,0,5,1.1354363425550157e-297,1.9654088050314467e-07,0.008301010573999257,3.0
O60896,2,0.0,0,5,1.1354363425550157e-297,1.9654088050314467e-07,0.008301010573999257,3.0
O60921,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O60925,6,0.9333333333333333,14,685,8.963885851594064e-35,0.0,0.009048250644983505,10.166666666666666
O60934,5,1.0,10,18,2.636527089476408e-194,0.0,0.00882626623841189,8.8
O60939,12,0.30303030303030304,20,14,7.973429319677806e-201,1.3266509433962265e-06,0.009863608893340155,5.333333333333333
O60941,12,0.7272727272727273,48,15,3.4329466368991503e-162,1.7724127500283587e-06,0.010054363210959516,10.416666666666666
O75027,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O75072,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O75140,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O75143,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
O75147,2,1.0,1,685,2.7692088490419075e-33,0.0,0.008322828757613998,4.0
O75150,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O75151,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O75152,16,0.9916666666666667,119,24,4.7145254056059564e-125,0.0,0.011102694174510234,16.125
O75161,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O75175,11,0.9636363636363636,53,12,3.7426760335891307e-165,5.89622641509434e-08,0.009888760712488768,10.636363636363637
O75182,14,1.0,91,685,2.35135939047849e-35,0.0,0.0112140158137813,24.571428571428573
O75208,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
O75251,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O75306,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O75311,1,0.0,0,4,5e-323,0.0,0.008153977756468304,3.0
O75317,3,0.6666666666666666,2,6,2.368656679479517e-280,0.0,0.008450828830204543,3.3333333333333335
O75348,25,0.98,294,26,4.3686670983786824e-80,8.040308747855917e-08,0.014089709335874643,24.52
O75351,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O75380,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O75381,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O75385,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
O75394,51,1.0,1275,52,0.004561205485623934,0.0,0.0712350571734474,51.0
O75419,10,1.0,45,11,1.0148807589311784e-171,0.0,0.009694412157855943,10.0
O75420,3,0.6666666666666666,2,11,2.2472997528198542e-223,0.0,0.00846745025237914,5.333333333333333
O75426,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
O75431,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O75436,2,1.0,1,19,4.4570380090007204e-132,0.0,0.008351310151717625,10.5
O75438,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O75439,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O75444,3,0.0,0,685,4.9440890048009076e-39,5.65808685585976e-07,0.008550101178290968,15.0
O75445,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
O75446,18,0.9738562091503268,149,685,6.305027895029271e-35,2.309724783657258e-06,0.012051246804974804,23.11111111111111
O75448,25,1.0,300,26,2.521045720849248e-78,0.0,0.01417446547816097,25.0
O75449,2,0.0,0,5,1.1354363425550157e-297,1.9654088050314467e-07,0.008301010573999257,3.0
O75461,9,0.9444444444444444,34,685,1.3237676800920249e-33,0.0,0.00979168154684576,18.22222222222222
O75469,2,1.0,1,13,2.9830809598416337e-263,0.0,0.008319151236684466,6.5
O75474,1,0.0,0,9,2.388592437937015e-234,0.0,0.008164854807464487,7.0
O75477,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O75478,17,0.6838235294117647,93,685,1.0484171960837712e-31,0.000160655252300957,0.012151882502956088,24.705882352941178
O75486,26,0.8123076923076923,264,685,3.5869437396724687e-31,3.0279565266951844e-05,0.01479788182986041,27.153846153846153
O75489,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O75496,4,0.0,0,5,1.302112980253e-312,1.7688679245283019e-06,0.008575026400297326,1.0
O75528,32,0.6108870967741935,303,685,3.6504275946613456e-31,0.0017572520878085956,0.015934358510388914,24.625
O75529,26,0.8123076923076923,264,685,3.5869437396724687e-31,3.0279565266951844e-05,0.01479788182986041,27.153846153846153
O75530,12,0.7727272727272727,51,685,5.855181448190366e-36,0.0,0.010306846918132656,15.333333333333334
O75533,30,0.6298850574712643,274,685,3.4783228429701834e-30,0.0018936415433873691,0.01634294994514732,26.8
O75534,4,1.0,6,77,5.7312410172404345e-05,0.0,0.008658353053609678,6.5
O75569,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
O75575,17,0.9926470588235294,135,685,5.04846061684466e-35,0.0,0.01178555203094363,22.352941176470587
O75578,1,0.0,0,21,2.3358256654174944e-266,0.0,0.008176592831664371,12.0
O75586,25,1.0,300,26,2.521045720849248e-78,0.0,0.01417446547816097,25.0
O75592,2,1.0,1,685,7.29165428948207e-33,0.0,0.008540516010104492,41.5
O75636,2,0.0,0,8,8.496849509416109e-265,0.0,0.008316330663491937,6.0
O75643,28,1.0,378,685,1.0237465550272318e-29,0.0,0.017506591434835097,34.607142857142854
O75691,40,1.0,780,685,1.1511427798327655e-28,0.0,0.02694094621907783,40.8
O75694,30,1.0,435,44,4.011411226112391e-59,0.0,0.0168467697368591,30.533333333333335
O75771,3,1.0,3,5,3.1598183605177467e-279,0.0,0.008450873461876094,3.3333333333333335
O75787,25,0.98,294,26,4.3686670983786824e-80,8.040308747855917e-08,0.014089709335874643,24.52
O75792,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O75817,9,1.0,36,10,4.552434744662686e-182,0.0,0.009494356531681056,9.0
O75818,9,1.0,36,10,4.552434744662686e-182,0.0,0.009494356531681056,9.0
O75821,12,1.0,66,13,1.3934192499426434e-153,0.0,0.010120928407433043,12.0
O75822,12,1.0,66,13,1.3934192499426434e-153,0.0,0.010120928407433043,12.0
O75865,10,0.9777777777777777,44,15,6.9774535859411e-154,9.089296153991583e-08,0.009785763760684262,12.6
O75879,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O75886,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
O75899,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O75909,2,0.0,0,3,0.0,0.0,0.00829094718395542,1.0
O75934,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
O75943,4,1.0,6,6,4.039343120605661e-243,0.0,0.008617375880047122,5.0
O75947,20,1.0,190,21,1.6333054557374227e-101,0.0,0.012282447099778507,20.0
O75964,20,1.0,190,21,1.6333054557374227e-101,0.0,0.012282447099778507,20.0
O75971,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
O76003,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O76013,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O76031,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O76071,4,0.6666666666666666,4,5,4.631628395735768e-273,0.0,0.00859562006701941,3.0
O76075,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O76094,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
O94763,11,1.0,55,685,1.1090068010941316e-33,0.0,0.010387078446784053,21.181818181818183
O94776,12,0.9848484848484849,65,685,9.702797534161485e-36,5.360205831903946e-08,0.010584067391047636,21.5
O94777,8,0.5714285714285714,16,9,7.759878716881489e-220,3.5377358490566038e-06,0.00923075916449646,5.0
O94782,1,0.0,0,6,1.0046909689782576e-280,0.0,0.008159190995828243,5.0
O94805,25,0.6566666666666666,197,685,1.2765067323943673e-33,3.5539440905006948e-06,0.013359740964890536,18.84
O94817,4,0.5,3,5,1.78822765634867e-281,5.89622641509434e-07,0.008590398664391298,2.5
O94822,5,1.0,10,21,3.345859202795114e-213,0.0,0.008833173258235422,9.6
O94823,1,0.0,0,14,2.238966645641672e-264,0.0,0.008176468660107041,12.0
O94826,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
O94855,8,1.0,28,44,1.7740361740571834e-60,0.0,0.009486731895480346,12.125
O94864,20,0.9947368421052631,189,685,3.4034317921658163e-31,0.0,0.013429222114856488,29.05
O94874,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O94888,3,1.0,3,21,2.3172250026526695e-213,0.0,0.008525710985307593,12.666666666666666
O94889,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
O94901,6,0.0,0,8,1.6874093361955504e-269,1.4770106250236321e-06,0.008875609989991361,2.0
O94905,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O94906,28,1.0,378,685,1.0237465550272318e-29,0.0,0.017506591434835097,34.607142857142854
O94913,1,0.0,0,6,8.634392861617217e-257,0.0,0.008159470237650058,5.0
O94921,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
O94927,7,1.0,21,8,2.6961278171948206e-206,0.0,0.009118033774501103,7.0
O94952,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
O94973,3,1.0,3,5,2.3211873964611375e-265,0.0,0.008456280006498961,4.0
O94979,8,1.0,28,44,1.7740361740571834e-60,0.0,0.009486731895480346,12.125
O94986,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
O95059,9,1.0,36,10,4.552434744662686e-182,0.0,0.009494356531681056,9.0
O95067,1,0.0,0,9,1.73435738175931e-294,0.0,0.008156542612614968,4.0
O95072,3,1.0,3,9,5.252398167852781e-240,0.0,0.008472728530244701,6.0
O95139,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O95149,1,0.0,0,9,1.7530135400940493e-286,0.0,0.008166356693153349,8.0
O95163,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
O95167,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O95168,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O95169,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O95178,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O95182,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O95198,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
O95229,9,1.0,36,10,4.552434744662686e-182,0.0,0.009494356531681056,9.0
O95251,6,0.7333333333333333,11,685,4.615234791937766e-34,1.1816085000189058e-07,0.00903184408114052,9.333333333333334
O95256,2,1.0,1,11,1.3392454028111608e-287,0.0,0.008303658864229667,3.5
O95264,1,0.0,0,5,6.51056490127e-313,0.0,0.008156450540565552,4.0
O95295,12,0.6212121212121212,41,13,9.496061352067548e-187,9.846737500157547e-07,0.009948495110732558,7.833333333333333
O95298,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O95299,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O95347,7,0.5714285714285714,12,8,2.0192997643748193e-237,1.7688679245283019e-06,0.009065414774300985,4.428571428571429
O95402,25,1.0,300,26,2.521045720849248e-78,0.0,0.01417446547816097,25.0
O95407,1,0.0,0,21,5.2482977598838934e-207,0.0,0.008154157058218274,3.0
O95456,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O95460,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
O95486,8,1.0,28,44,1.7740361740571834e-60,0.0,0.009486731895480346,12.125
O95487,8,1.0,28,44,1.7740361740571834e-60,0.0,0.009486731895480346,12.125
O95503,7,0.7619047619047619,16,685,7.023681308446693e-34,0.0,0.009323386420251153,15.428571428571429
O95563,2,0.0,0,3,0.0,5.89622641509434e-07,0.00829094718395542,1.0
O95602,12,1.0,66,685,4.335451959861421e-35,0.0,0.010669789311229862,22.666666666666668
O95619,21,0.8142857142857143,171,685,1.6290278279097662e-32,2.068369425385935e-05,0.013018229183051632,24.38095238095238
O95628,11,0.9636363636363636,53,12,3.7426760335891307e-165,5.908042500094529e-08,0.009888760712488768,10.636363636363637
O95639,6,1.0,15,11,2.873277817882709e-217,0.0,0.008949594663872677,6.5
O95670,25,0.98,294,26,4.3686670983786824e-80,8.040308747855917e-08,0.014089709335874643,24.52
O95696,4,0.8333333333333334,5,685,4.398361739032896e-34,1.179245283018868e-07,0.008730557602997813,12.25
O95707,9,1.0,36,10,4.552434744662686e-182,0.0,0.009494356531681056,9.0
O95721,4,0.5,3,5,1.788227656348669e-281,0.0,0.008590398664391298,2.5
O95760,2,1.0,1,13,6.3822601096120314e-254,0.0,0.008316869012194042,6.0
O95777,28,1.0,378,685,1.0237465550272318e-29,0.0,0.017506591434835097,34.607142857142854
O95782,3,1.0,3,5,2.3211873964611375e-265,0.0,0.008456280006498961,4.0
O95825,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
O95876,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
O95922,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
O95931,7,0.7619047619047619,16,685,7.023681308446693e-34,0.0,0.009323386420251153,15.428571428571429
O95983,11,1.0,55,685,9.472140352886406e-36,0.0,0.010406059997263132,22.545454545454547
O95985,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O95995,10,1.0,45,685,3.418536662142352e-33,0.0,0.009722357578479151,10.3
O95996,5,0.8,8,9,1.1673817737577342e-233,2.358490566037736e-07,0.008778503801320585,5.6
O95998,1,0.0,0,11,5.3124592409283146e-288,0.0,0.008154155295791934,3.0
O95999,5,0.4,4,6,8.782397605453605e-272,8.844339622641509e-07,0.008737883031184918,2.6
O96000,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
O96007,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
O96008,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
O96019,57,0.28634085213032584,457,685,1.770074532450774e-32,0.002988104586369165,0.02028370526808709,18.912280701754387
O96020,1,0.0,0,9,2.2213240148306598e-294,0.0,0.008159015424625618,5.0
O96033,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
P00156,9,1.0,36,10,4.552434744662686e-182,0.0,0.009494356531681056,9.0
P00338,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
P00395,13,1.0,78,14,1.5497178980112677e-145,0.0,0.010348576877836605,13.0
P00403,13,1.0,78,14,1.5497178980112677e-145,0.0,0.010348576877836605,13.0
P00414,13,1.0,78,14,1.5497178980112677e-145,0.0,0.010348576877836605,13.0
P00441,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
P00451,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
P00488,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
P00709,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
P00734,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
P00736,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
P00740,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
P00742,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
P00748,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
P00749,3,0.6666666666666666,2,5,1.0677726139627604e-291,0.0,0.008445613066275559,2.6666666666666665
P00750,1,0.0,0,5,3.5736163213856957e-292,0.0,0.008154154478966925,3.0
P00751,2,1.0,1,8,8.166385251929583e-274,0.0,0.008308836259904495,4.5
P00846,20,1.0,190,21,1.6333054557374227e-101,0.0,0.012282447099778507,20.0
P01024,7,0.19047619047619047,4,8,1.8791189122030143e-273,5.89622641509434e-06,0.009022057637135678,2.142857142857143
P01031,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
P01040,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
P01100,7,0.5714285714285714,12,685,5.661922787737151e-38,2.189037050475729e-05,0.009242370828844323,12.857142857142858
P01106,3,0.0,0,685,3.3222421306413896e-35,0.00019103773584905662,0.008481198023326657,6.333333333333333
P01112,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
P01127,3,1.0,3,6,8.611457144401928e-266,0.0,0.008458754371533359,4.333333333333333
P01130,1,0.0,0,6,1.5394229331835872e-290,0.0,0.00815163861861594,2.0
P01137,2,1.0,1,5,1.1921517708991137e-281,0.0,0.008306224003205458,4.0
P01215,4,0.0,0,5,1.302112980253e-312,3.5377358490566038e-06,0.008575026400297326,1.0
P01222,1,0.0,0,5,6.51056490127e-313,0.0,0.008156450540565552,4.0
P01225,1,0.0,0,5,6.51056490127e-313,0.0,0.008156450540565552,4.0
P01229,1,0.0,0,5,6.51056490127e-313,0.0,0.008156450540565552,4.0
P01308,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
P01374,5,0.1,1,21,8.278691195639324e-205,3.5377358490566038e-06,0.00876070833246444,4.2
P01375,8,0.8214285714285714,23,21,3.6289570775618614e-204,1.474056603773585e-07,0.009285844699192889,7.375
