ProteinId,pair_Degree,pair_LocalClustCoeff,pair_TriangleCount,pair_ComponentSize,pair_EigenvectorCentrality,pair_BetweennessCentrality,pair_KatzCentrality,pair_AvgNeighborDegree
O43464,36,0.4936507936507937,311,4274,4.8065147846385994e-05,0.0014563082618958057,0.006784797570007291,29.166666666666668
O43482,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
O43502,7,0.6666666666666666,14,4274,3.4484966688824515e-06,7.143003076132663e-05,0.005614803367022702,10.857142857142858
O43504,15,0.8285714285714286,87,4274,3.2083636465756174e-06,3.583471883922702e-05,0.005896155371672989,15.066666666666666
O43513,40,0.7794871794871795,608,4274,0.00015479737951365016,0.00015594048189564532,0.007122398541235802,40.525
O43516,8,0.5,14,4274,0.00010939049823206926,0.00021363296479953172,0.005755892683492873,21.125
O43521,5,0.7,7,4274,2.485348221952178e-07,0.00017241500380745225,0.005540918732059867,7.6
O43524,10,0.28888888888888886,13,4274,8.841900518856585e-05,0.0009666763176289424,0.005830884747144084,36.8
O43525,3,0.3333333333333333,1,4274,1.7153601278778512e-08,0.0001625730994152047,0.0054719927396549945,3.3333333333333335
O43526,4,0.16666666666666666,1,4274,1.71543242343133e-08,0.0013350566419187632,0.005503697119100479,2.75
O43541,3,0.0,0,4274,7.243288995667326e-10,0.00938167641325536,0.00547221923385761,3.6666666666666665
O43542,9,0.4722222222222222,17,4274,3.733083114122809e-06,8.373375782184468e-05,0.00568453384086726,11.88888888888889
O43543,6,0.7333333333333333,11,4274,1.1328779392794039e-06,1.8595315509402425e-05,0.0055803337215854605,11.833333333333334
O43556,4,1.0,6,4274,2.512531998925525e-07,0.0,0.005509045408134291,9.0
O43561,11,0.509090909090909,28,4274,1.606841158481804e-06,0.00037572006497482854,0.0057666209223286025,19.272727272727273
O43570,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
O43581,1,0.0,0,4274,8.631568649606739e-07,0.0,0.005410145646854394,12.0
O43592,1,0.0,0,4274,3.052955390516274e-05,0.0,0.005441493911981726,64.0
O43613,8,0.14285714285714285,4,4274,7.739047831576571e-10,0.0006279427455553635,0.00563865177085869,7.125
O43614,4,0.5,3,4274,5.054130731481111e-10,6.0279207413236803e-05,0.0055077746465310995,8.0
O43615,10,0.6222222222222222,28,4274,3.6484631331919773e-06,3.3893621353316884e-05,0.00571361414496348,10.3
O43617,16,0.8916666666666667,107,4274,6.861948059812289e-10,0.0,0.005927105098716042,14.625
O43633,9,1.0,36,13,1.672698104387217e-24,0.0,0.0056755465962472496,9.333333333333334
O43660,167,0.6617848640069259,9173,4274,0.06633419813080539,0.00021762915751396818,0.05872103291255011,149.53892215568862
O43663,4,1.0,6,4274,1.283521240582819e-05,0.0,0.005524325967198735,14.75
O43670,111,1.0,6105,4274,0.05426124668323012,0.0,0.0481238616997131,181.63963963963963
O43674,44,0.9693446088794926,917,4274,8.474442576041024e-09,6.93065410158095e-06,0.007235897840208927,43.45454545454545
O43676,44,0.9693446088794926,917,4274,8.474442576041024e-09,6.93065410158095e-06,0.007235897840208927,43.45454545454545
O43677,43,1.0,903,4274,8.464784661503189e-09,0.0,0.007200838215846942,44.13953488372093
O43678,43,1.0,903,4274,8.464784661503189e-09,0.0,0.007200838215846942,44.13953488372093
O43683,1,0.0,0,4274,0.0003534785278376137,0.0,0.005658446543175898,115.0
O43684,115,0.9318077803203662,6108,4274,0.05427049204264785,0.003054771903217275,0.04825800187262816,175.41739130434783
O43707,26,0.2,65,4274,0.0005163110242947731,0.005861146858904298,0.006715197087671064,32.23076923076923
O43716,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
O43719,175,0.7921182266009852,12060,4274,0.0802912354255818,0.001673934354239564,0.06895299410911658,169.28571428571428
O43739,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
O43741,4,0.5,3,4274,4.214808932069656e-08,0.00011846880165761733,0.005508651172716201,8.75
O43747,13,0.38461538461538464,30,4274,2.946540349140187e-07,0.00399332075767111,0.005802221981802315,6.615384615384615
O43752,9,0.3888888888888889,14,4274,2.6565762019206865e-09,0.0007805987479272492,0.005669000634382409,5.666666666666667
O43765,5,0.5,5,4274,0.00038325675437340815,0.0003251461988304094,0.0058321076355975715,47.6
O43791,4,0.5,3,4274,1.2361738942076657e-05,2.6893086135431597e-05,0.005532229555138396,25.0
O43809,143,0.816113464000788,8286,4274,0.06464109310970362,0.0007244130877983806,0.05669643684304663,169.74825174825176
O43815,10,1.0,45,4274,2.093436442138336e-07,0.0,0.005715631022002073,12.4
O43822,2,1.0,1,4,5.098281241980305e-34,0.0,0.005439504765856848,2.5
O43823,2,1.0,1,4274,2.4336393460431907e-06,0.0,0.005445803796830672,14.5
O43837,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
O43865,8,0.42857142857142855,12,4274,0.0004712276560975526,0.0006082182745681607,0.005979586531069431,27.875
O43913,5,1.0,10,4274,1.458772617804409e-06,0.0,0.005542232582237406,7.6
O43914,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
O43915,6,0.4,6,4274,3.6542136248702824e-07,3.071025069699173e-05,0.0055921861154957595,23.0
O43918,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
O43920,43,1.0,903,4274,8.464784661503189e-09,0.0,0.007200838215846942,44.13953488372093
O43924,8,0.03571428571428571,1,4274,3.9716901038261506e-08,0.0008306627876292536,0.005631160641943782,2.25
O43929,7,0.8095238095238095,17,4274,4.875411434262836e-05,0.0003515924440560025,0.0056733398128356914,28.571428571428573
O43933,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
O60216,20,0.6157894736842106,117,4274,0.0003915992150195133,0.0008668835185778594,0.006483726198388149,47.35
O60220,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
O60231,15,1.0,105,4274,0.002808720970769171,0.0,0.007985943883994293,90.4
O60244,47,0.6197964847363552,670,4274,0.00021605535561061717,0.00036386626343334926,0.0074478769692559186,40.4468085106383
O60260,8,0.17857142857142858,5,4274,2.8699531280491532e-05,0.0004137288315788654,0.005685543400645227,21.125
O60262,7,0.47619047619047616,10,4274,2.451690915150988e-06,3.5155987969290645e-05,0.005633867309796319,26.0
O60264,95,0.27816349384098543,1242,4274,0.005822886566042069,0.006065989310178422,0.01361707834835708,64.13684210526316
O60271,14,0.6263736263736264,57,4274,3.827908715260076e-05,0.0008119612164030009,0.0059709136896409325,38.0
O60282,1,0.0,0,4274,5.894574557584936e-10,0.0,0.005409889466230369,15.0
O60291,2,0.0,0,4274,7.523302233967294e-10,2.9113553428510143e-05,0.005441617005789101,8.0
O60293,1,0.0,0,4274,0.00048540301565205043,0.0,0.0057543824318726615,169.0
O60306,86,0.908891928864569,3322,4274,0.03414429150849493,1.6058032958219583e-05,0.032973980299789096,157.62790697674419
O60313,26,1.0,325,4274,6.714634881512923e-05,0.0,0.00649142680009796,40.53846153846154
O60315,16,1.0,120,4274,0.00016732580352840258,0.0,0.006164340791269922,47.125
O60318,6,0.6,9,4274,9.48233486467356e-06,0.00016782033015971814,0.00559030391986558,15.5
O60341,60,0.38757062146892657,686,4274,0.0038268764661965778,0.0016037245030778675,0.010627226842019772,64.16666666666667
O60346,6,1.0,15,4274,4.593711062037564e-06,0.0,0.005581247514973909,11.166666666666666
O60391,1,0.0,0,4274,8.135521518534823e-10,0.0,0.005409735725919248,14.0
O60447,3,1.0,3,4274,9.603111773780556e-08,0.0,0.005474189574806749,7.0
O60462,5,0.2,2,4274,2.627256736441025e-08,1.718393740768827e-05,0.005541953223281528,8.6
O60486,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
O60494,2,0.0,0,3,3.4334275087436514e-36,0.0,0.005438943927977119,1.0
O60496,3,1.0,3,4274,2.472349244606653e-06,0.0,0.005477243158189862,9.333333333333334
O60504,5,0.2,2,4274,2.7443961414962993e-05,0.000245197747424584,0.005601614386534847,46.8
O60506,213,0.6285764903888741,14192,4274,0.08793916110161389,0.004359164572057265,0.0758228030583038,153.67605633802816
O60508,85,0.9294117647058824,3318,4274,0.0341347918883703,2.794122757204978e-06,0.032935524111917885,159.43529411764706
O60563,33,0.2897727272727273,153,4274,0.0003411680560021887,0.0018475657337916262,0.006898040465453784,31.545454545454547
O60566,3,1.0,3,4274,0.0003581491936843798,0.0,0.0057266303045775055,42.0
O60568,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
O60573,2,1.0,1,4274,5.077589317905033e-06,0.0,0.00544575043670558,8.0
O60583,10,1.0,45,4274,3.540785826733334e-05,0.0,0.005750403202335618,17.1
O60602,1,0.0,0,4274,5.655120806343814e-09,0.0,0.0054093644428759476,12.0
O60603,3,0.3333333333333333,1,4274,1.5152871797431307e-09,0.0001625730994152047,0.005472246545397631,3.6666666666666665
O60609,2,1.0,1,4274,2.2824556024617883e-12,0.0,0.005441016465254109,6.5
O60610,9,1.0,36,4274,2.725371180281739e-05,0.0,0.005716419112401989,20.77777777777778
O60645,7,1.0,21,8,2.1875295288643987e-26,0.0,0.005605575059593362,7.0
O60658,4,0.0,0,4274,1.587965785295059e-08,0.003449738679718665,0.005503511664573722,2.5
O60664,2,1.0,1,4274,2.2955917790850836e-09,0.0,0.005440885841551397,6.0
O60671,14,0.4065934065934066,37,4274,9.80878147712788e-06,0.000272197638417318,0.005883014482270923,18.785714285714285
O60673,5,0.6,6,4274,3.444462289366405e-06,0.00012271623519153455,0.005552959220391639,15.2
O60674,11,0.10909090909090909,6,4274,1.4360122120982253e-07,0.0033900362162912184,0.005737824674727454,7.090909090909091
O60683,1,0.0,0,3,2.4277998741450676e-36,0.0,0.005407428685767276,2.0
O60684,3,0.6666666666666666,2,4274,3.3765436203120736e-05,6.033602524830595e-08,0.005510100218036675,27.0
O60706,2,1.0,1,5,6.817659000534162e-34,0.0,0.005439505861816419,2.5
O60716,6,0.26666666666666666,4,4274,9.347024965193096e-06,0.000579304146510592,0.005591662227444562,17.0
O60741,2,1.0,1,4,5.098281241980306e-34,0.0,0.005439504765856848,2.5
O60749,10,0.37777777777777777,17,4274,1.672313798708723e-08,0.00032731072829947036,0.005709280217236464,9.5
O60762,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
O60783,77,1.0,2926,78,1.35220215093545e-07,0.0,0.009798612848068036,77.0
O60826,17,0.7132352941176471,97,4274,6.922096714139182e-06,0.0014006280196338114,0.005985478303351504,19.764705882352942
O60828,111,1.0,6105,4274,0.05426124668323012,0.0,0.0481238616997131,181.63963963963963
O60830,5,1.0,10,4274,2.8348611087903623e-06,0.0,0.005547093144489062,12.2
O60832,8,0.6428571428571429,18,4274,0.0008591215740401412,0.0012372319688109161,0.006273200900615407,54.375
O60858,1,0.0,0,4274,4.9368957377159525e-08,0.0,0.0054080622845382505,5.0
O60870,2,1.0,1,4274,5.576119649763584e-06,0.0,0.005469357596009507,59.5
O60885,12,0.4696969696969697,31,4274,2.6015831790569494e-05,0.0001277076651824725,0.005893467275153549,43.583333333333336
O60894,17,0.2426470588235294,33,4274,2.644279100471445e-06,0.00038268912989323876,0.005960510208923077,13.823529411764707
O60895,18,0.2222222222222222,34,4274,2.6527703454166527e-06,0.000620268357575597,0.005992883770820833,13.277777777777779
O60896,19,0.19883040935672514,34,4274,2.6470817812422496e-06,0.0007807809265086308,0.0060251339104430675,12.789473684210526
O60907,13,0.5512820512820513,43,4274,9.549522207992789e-05,0.0003757426551659214,0.005915426281535771,23.23076923076923
O60921,13,0.46153846153846156,36,4274,9.808361141473524e-06,0.00010962453900211325,0.005851296964910466,20.153846153846153
O60925,5,1.0,10,4274,6.969718034701041e-06,0.0,0.005548045876464222,9.8
O60934,30,0.3057471264367816,133,4274,0.00016614979858604816,0.0009161893695048397,0.006635743228139112,30.1
O60939,3,0.3333333333333333,1,7,1.335923219805052e-32,3.898635477582846e-07,0.0054715842181556635,2.6666666666666665
O75030,3,0.3333333333333333,1,4274,3.996327867307935e-07,5.9514589552199245e-06,0.005475510103572323,8.333333333333334
O75051,3,0.3333333333333333,1,4274,9.009085540008185e-08,3.021293360519517e-05,0.005478503641387877,14.0
O75052,2,1.0,1,4274,3.827905588064088e-08,0.0,0.005441469132898286,7.5
O75077,2,1.0,1,4274,2.2544323463961675e-08,0.0,0.005454188228615275,39.0
O75081,3,0.6666666666666666,2,4274,2.4495219054731e-06,5.90387755133953e-06,0.005478291468444053,11.333333333333334
O75096,1,0.0,0,4274,4.028007256925622e-09,0.0,0.005407848786137679,4.0
O75110,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
O75116,4,0.16666666666666666,1,4274,0.00013351357392702877,0.00016544221275358094,0.0056628925388111555,60.25
O75140,7,1.0,21,4274,1.951959255831939e-07,0.0,0.005622737083969828,17.714285714285715
O75143,9,0.5277777777777778,19,4274,8.937227164507234e-10,0.0005690058479532164,0.005669960348271837,6.222222222222222
O75146,1,0.0,0,4274,3.899116959502306e-08,0.0,0.005409103237012769,10.0
O75147,7,0.8095238095238095,17,4274,4.319704641925684e-06,3.740304338712785e-05,0.005631010471383123,21.714285714285715
O75150,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
O75154,2,1.0,1,4274,1.0215632053910872e-07,0.0,0.00544449868560962,14.5
O75161,9,0.1388888888888889,5,4274,6.6448072173943384e-06,0.0008967777480355706,0.005677514919927532,7.666666666666667
O75164,9,1.0,36,4274,8.196857158311237e-05,0.0,0.005755714912768818,21.333333333333332
O75170,15,0.6952380952380952,73,4274,3.778788937441432e-05,0.0004315522405369686,0.0060023591000179415,37.13333333333333
O75175,11,0.8909090909090909,49,4274,1.680717030708772e-11,0.0,0.005744000851772139,10.090909090909092
O75182,24,0.5942028985507246,164,4274,0.000921227096175522,8.798994815052459e-05,0.007122109511799361,69.33333333333333
O75197,6,0.2,3,4274,1.1143872481187142e-07,0.002167126684416236,0.005570827065362954,5.166666666666667
O75251,44,0.9630021141649049,911,4274,5.520507471550077e-08,0.00016877220652083074,0.007235266711807161,43.40909090909091
O75293,3,1.0,3,4274,5.587547196344479e-06,0.0,0.005504410921110803,45.0
O75298,1,0.0,0,4274,3.904803850654603e-12,0.0,0.005407822677647252,4.0
O75306,43,1.0,903,4274,8.464784661503189e-09,0.0,0.007200838215846942,44.13953488372093
O75312,3,1.0,3,4274,0.00042553516665303723,0.0,0.005775722646365365,51.333333333333336
O75317,2,1.0,1,4274,3.0134800131965484e-08,0.0,0.005440903814374196,6.0
O75326,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
O75330,4,0.5,3,4274,9.711462381805879e-06,2.9074247807258183e-05,0.005531975646038957,28.75
O75340,13,0.3333333333333333,26,4274,0.0005739293380652466,0.0013900075115298686,0.006217244844734799,23.76923076923077
O75362,26,0.6615384615384615,215,4274,0.00032694282958009596,2.3943421956124488e-05,0.006647261395189961,39.26923076923077
O75367,2,1.0,1,4274,3.543568588579821e-07,0.0,0.005446730197678361,19.5
O75376,34,0.2709447415329768,152,4274,0.0033887276022115734,0.0013769033256292103,0.009183179378762986,70.88235294117646
O75379,6,0.7333333333333333,11,4274,1.8759154909277278e-11,9.746588693957116e-08,0.005571338008494158,5.833333333333333
O75380,43,1.0,903,4274,8.464784661503189e-09,0.0,0.007200838215846942,44.13953488372093
O75381,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
O75382,3,1.0,3,4274,3.4079680475460894e-06,0.0,0.005480890526318042,13.666666666666666
O75385,8,0.6428571428571429,18,4274,8.936844224715331e-10,0.0004064327485380117,0.005638245730934388,6.875
O75386,7,0.7142857142857143,15,4274,2.465269123727485e-06,0.0009754385964912281,0.005607371104904658,7.0
O75390,2,1.0,1,4274,1.1969956097972386e-06,0.0,0.00545233337350901,27.5
O75394,77,1.0,2926,78,1.35220215093545e-07,0.0,0.009798612848068036,77.0
O75398,2,1.0,1,4274,4.7603482315431434e-05,0.0,0.005507419760340585,82.0
O75400,171,0.8272445820433436,12024,4274,0.08009740684905346,7.40747385486727e-05,0.06862083818958262,171.68421052631578
O75410,2,1.0,1,4274,5.984811136929582e-08,0.0,0.005441902389888455,8.5
O75431,11,1.0,55,12,4.849398192069543e-23,0.0,0.005746082056851238,11.0
O75436,4,1.0,6,4274,2.1390548637992266e-09,0.0,0.005507628313275556,7.75
O75438,44,0.9693446088794926,917,4274,8.474442576041024e-09,6.944543187956864e-06,0.007235897840208928,43.45454545454545
O75445,4,0.6666666666666666,4,9,3.3753509627124056e-31,0.0,0.005504236736000353,3.5
O75446,53,0.4818577648766328,664,4274,0.005514828560849907,0.00036303152056398123,0.011647867500955693,85.39622641509433
O75448,47,0.6197964847363552,670,4274,0.00021605535561061717,0.00036386626343334926,0.0074478769692559186,40.4468085106383
O75449,3,1.0,3,4,4.172381456116486e-32,0.0,0.005471775585519779,3.0
O75460,2,1.0,1,4274,6.606639521415549e-07,0.0,0.005448917808715924,22.0
O75461,40,0.5769230769230769,450,4274,0.0018785262989093037,0.0002809854684872597,0.00841304759984542,60.325
O75462,3,0.3333333333333333,1,4274,2.800975457163473e-10,0.0003251461988304094,0.005471979170717198,3.3333333333333335
O75469,1,0.0,0,4274,2.470634764459269e-06,0.0,0.005417072633058005,40.0
O75473,7,0.09523809523809523,2,4274,1.778530611001267e-07,0.0005583486663416098,0.005602701118775416,4.714285714285714
O75475,9,1.0,36,4274,0.00012616150840941975,0.0,0.005848181364495069,50.0
O75477,2,1.0,1,4274,5.14089240823281e-07,0.0,0.0054425962730135545,9.0
O75478,21,0.6190476190476191,130,4274,0.0001828194029295716,4.9277463739891264e-05,0.006361429958319386,41.61904761904762
O75486,34,0.6185383244206774,347,4274,0.0009111870856587302,0.0001369818015955423,0.007384357568807388,44.44117647058823
O75489,46,0.8840579710144928,915,4274,1.1387357878402841e-07,0.0014571388737816152,0.0073017947834690435,41.869565217391305
O75496,5,0.4,4,4274,2.7672612795842002e-05,0.0007523694284048191,0.0055749720100666846,21.0
O75509,1,0.0,0,4274,1.1124203371454554e-07,0.0,0.005411437166367651,22.0
O75526,128,1.0,8128,4274,0.06420070496390448,0.0,0.05582439022113055,185.75
O75528,44,0.4513742071881607,427,4274,0.0009598426865948298,0.00047838285974207274,0.00780476539026775,41.47727272727273
O75529,34,0.6185383244206774,347,4274,0.0009111870856587302,0.0001369818015955423,0.007384357568807388,44.44117647058823
O75530,11,0.32727272727272727,18,4274,0.0001662708089258823,0.00026289996752848726,0.0059352960978065975,41.09090909090909
O75531,23,0.6086956521739131,154,4274,0.002066097836314503,0.00012811076710002344,0.007802497068684273,71.73913043478261
O75533,245,0.5067581130812981,15147,4274,0.09095259826318161,0.0018439061132773812,0.07901714360976217,138.62857142857143
O75534,5,0.8,8,4274,0.001339905989770953,4.7571962012954715e-07,0.00653668247799887,113.0
O75554,42,1.0,861,4274,0.01816653569989541,0.0,0.019887151775653415,170.04761904761904
O75556,1,0.0,0,4274,4.326097338819e-09,0.0,0.00540958801794927,13.0
O75558,2,1.0,1,4274,1.5812401098190889e-09,0.0,0.005442596095024293,10.5
O75563,1,0.0,0,4274,1.9999428188888996e-08,0.0,0.005407871696073395,4.0
O75575,14,1.0,91,4274,8.5641035031754e-06,0.0,0.005893226176526857,22.642857142857142
O75578,1,0.0,0,4274,1.4999916490518182e-07,0.0,0.005418482608220588,58.0
O75581,11,0.10909090909090909,6,4274,3.5382149934825805e-08,0.0008287982228004914,0.005731287769658152,4.181818181818182
O75586,43,0.7032115171650055,635,4274,0.00018904819509273915,0.0005277139501798817,0.007277151564735844,41.46511627906977
O75593,5,0.8,8,4274,9.127685860759618e-05,2.4661420278857513e-06,0.005672479513639798,73.0
O75604,9,1.0,36,4274,4.330809057343396e-05,0.0,0.005802345821864171,51.55555555555556
O75607,1,0.0,0,4274,0.00011348146428991423,0.0,0.005532114513831556,140.0
O75643,232,0.5573219883564711,14934,4274,0.09003425178306494,0.0009952002601154952,0.07792107955224901,144.92672413793105
O75665,5,0.3,3,4274,2.8312345770491574e-10,0.0004875247571165724,0.005536358631406908,3.4
O75694,31,0.9376344086021505,436,4274,1.4884178868309717e-05,0.0008979604756720519,0.006586246055210637,31.838709677419356
O75695,2,1.0,1,4274,6.779567789585639e-13,0.0,0.00543969503793739,3.0
O75712,11,1.0,55,4274,6.279868473588308e-05,0.0,0.005866223357729109,38.90909090909091
O75717,5,1.0,10,4274,3.6736701753920547e-06,0.0,0.005559293489225813,21.4
O75762,1,0.0,0,4274,3.4537419218405247e-08,0.0,0.005409654281720697,13.0
O75771,6,0.7333333333333333,11,4274,1.1328779392794039e-06,1.8595315509402425e-05,0.0055803337215854605,11.833333333333334
